NY,896,EGS,12,RKV,18,,0,F50 DH8
NY,896,RKV,18,EGS,12,,0,F50 DH8
NY,896,IFJ,15,RKV,18,,0,DH8
NY,896,RKV,18,IFJ,15,,0,DH8
NY,896,AEY,11,RKV,18,,0,F50 DH8
NY,896,EGS,12,RKV,18,,0,F50 DH8
NY,896,GOH,8,RKV,18,,0,DH8
NY,896,IFJ,15,RKV,18,,0,DH8
NY,896,KUS,4248,RKV,18,,0,DH8
NY,896,RKV,18,AEY,11,,0,F50 DH8
NY,896,RKV,18,EGS,12,,0,F50 DH8
NY,896,RKV,18,GOH,8,,0,DH8
NY,896,RKV,18,IFJ,15,,0,DH8
NY,896,RKV,18,KUS,4248,,0,DH8
